"GEO_ID","NAME","B01002_001E","B01002_001M","B01002_002E","B01002_002M","B01002_003E","B01002_003M"
"id","Geographic Area Name","Estimate!!Median age --!!Total:","Margin of Error!!Median age --!!Total:","Estimate!!Median age --!!Male","Margin of Error!!Median age --!!Male","Estimate!!Median age --!!Female","Margin of Error!!Median age --!!Female"
"1400000US53033032326","Census Tract 323.26, King County, Washington","47.1","1.0","46.1","3.9","47.8","2.6"
"1400000US53033032327","Census Tract 323.27, King County, Washington","65.7","1.4","65.4","1.4","66.2","2.0"
"1400000US53033032328","Census Tract 323.28, King County, Washington","41.2","2.5","40.5","4.0","41.5","2.5"
"1400000US53033032329","Census Tract 323.29, King County, Washington","36.7","1.6","36.4","1.5","37.1","2.2"
"1400000US53033032401","Census Tract 324.01, King County, Washington","38.8","2.8","38.6","4.3","38.8","3.0"
"1400000US53033032402","Census Tract 324.02, King County, Washington","40.0","1.6","39.9","1.9","40.1","3.0"
"1400000US53033032500","Census Tract 325, King County, Washington","43.6","3.3","43.3","4.7","43.8","4.0"
"1400000US53033032601","Census Tract 326.01, King County, Washington","42.6","5.2","44.0","6.4","40.4","8.3"
"1400000US53033032602","Census Tract 326.02, King County, Washington","35.7","1.2","35.2","2.1","36.6","1.9"
"1400000US53033032702","Census Tract 327.02, King County, Washington","40.4","2.2","38.6","4.2","41.5","4.4"
"1400000US53033032703","Census Tract 327.03, King County, Washington","37.4","2.7","35.8","3.5","38.8","3.5"
"1400000US53033032704","Census Tract 327.04, King County, Washington","39.9","1.7","39.8","1.5","40.1","3.6"
"1400000US53033032800","Census Tract 328, King County, Washington","47.4","2.4","48.7","4.3","46.7","3.6"
"1400000US53033990100","Census Tract 9901, King County, Washington","-","**","-","**","-","**"
"1400000US53035080101","Census Tract 801.01, Kitsap County, Washington","42.8","9.6","39.8","2.4","53.6","6.7"
"1400000US53035080102","Census Tract 801.02, Kitsap County, Washington","30.6","2.1","30.5","2.7","30.9","2.7"
"1400000US53035080200","Census Tract 802, Kitsap County, Washington","38.1","5.0","34.6","2.3","39.7","3.2"
"1400000US53035080300","Census Tract 803, Kitsap County, Washington","39.7","6.9","33.7","3.4","43.3","3.6"
"1400000US53035080400","Census Tract 804, Kitsap County, Washington","38.7","3.8","36.8","2.6","43.0","6.5"
"1400000US53035080500","Census Tract 805, Kitsap County, Washington","37.2","6.2","33.3","5.4","47.5","12.2"
"1400000US53035080600","Census Tract 806, Kitsap County, Washington","35.3","5.9","33.7","7.8","35.6","5.8"
"1400000US53035080700","Census Tract 807, Kitsap County, Washington","51.3","3.5","45.9","10.7","52.5","2.5"
"1400000US53035080800","Census Tract 808, Kitsap County, Washington","24.8","1.2","25.1","1.6","24.6","1.8"
"1400000US53035080900","Census Tract 809, Kitsap County, Washington","37.1","3.5","38.2","2.9","35.5","4.1"
"1400000US53035081000","Census Tract 810, Kitsap County, Washington","39.2","4.5","38.0","4.1","39.5","6.8"
"1400000US53035081100","Census Tract 811, Kitsap County, Washington","39.5","4.2","39.7","3.0","37.6","10.1"
"1400000US53035081200","Census Tract 812, Kitsap County, Washington","34.8","4.7","34.9","5.3","32.5","10.0"
"1400000US53035081400","Census Tract 814, Kitsap County, Washington","22.4","0.6","22.5","0.6","21.9","1.6"
"1400000US53035090101","Census Tract 901.01, Kitsap County, Washington","45.2","7.3","42.9","8.0","46.6","9.5"
"1400000US53035090102","Census Tract 901.02, Kitsap County, Washington","54.5","3.1","55.4","4.0","54.2","3.6"
"1400000US53035090201","Census Tract 902.01, Kitsap County, Washington","44.1","3.3","42.5","2.0","46.2","4.5"
"1400000US53035090202","Census Tract 902.02, Kitsap County, Washington","39.7","2.2","39.8","2.5","39.3","3.0"
"1400000US53035090300","Census Tract 903, Kitsap County, Washington","22.7","0.4","22.8","0.4","22.5","1.9"
"1400000US53035090400","Census Tract 904, Kitsap County, Washington","40.3","3.7","42.0","7.0","38.8","3.8"
"1400000US53035090501","Census Tract 905.01, Kitsap County, Washington","49.4","6.8","47.2","5.8","53.5","8.2"
"1400000US53035090502","Census Tract 905.02, Kitsap County, Washington","41.4","2.2","40.0","3.7","42.3","2.8"
"1400000US53035090700","Census Tract 907, Kitsap County, Washington","49.5","5.7","48.6","6.6","50.6","5.7"
"1400000US53035090800","Census Tract 908, Kitsap County, Washington","50.8","3.6","48.0","4.2","53.2","3.2"
"1400000US53035090900","Census Tract 909, Kitsap County, Washington","50.3","2.7","50.0","4.0","51.1","3.7"
"1400000US53035091000","Census Tract 910, Kitsap County, Washington","50.5","3.3","52.3","3.8","49.8","3.0"
"1400000US53035091100","Census Tract 911, Kitsap County, Washington","45.9","2.3","44.9","4.5","46.5","3.0"
"1400000US53035091201","Census Tract 912.01, Kitsap County, Washington","36.8","3.9","30.8","5.0","43.4","4.9"
"1400000US53035091203","Census Tract 912.03, Kitsap County, Washington","30.5","1.7","30.2","2.1","31.0","4.2"
"1400000US53035091204","Census Tract 912.04, Kitsap County, Washington","38.1","3.8","33.3","3.0","40.2","4.0"
"1400000US53035091301","Census Tract 913.01, Kitsap County, Washington","46.2","2.7","42.2","5.3","47.8","3.6"
"1400000US53035091302","Census Tract 913.02, Kitsap County, Washington","47.1","1.8","47.4","3.0","46.5","2.6"
"1400000US53035091400","Census Tract 914, Kitsap County, Washington","42.7","2.3","42.6","5.6","42.7","3.2"
"1400000US53035091500","Census Tract 915, Kitsap County, Washington","36.9","2.8","32.8","3.2","40.8","3.4"
"1400000US53035091600","Census Tract 916, Kitsap County, Washington","32.2","3.0","31.7","3.3","32.6","5.5"
"1400000US53035091700","Census Tract 917, Kitsap County, Washington","36.0","3.2","34.8","2.3","37.7","4.9"
"1400000US53035091800","Census Tract 918, Kitsap County, Washington","44.6","5.1","38.1","3.8","50.8","3.4"
"1400000US53035091900","Census Tract 919, Kitsap County, Washington","36.9","6.1","32.3","7.0","43.6","3.9"
"1400000US53035092000","Census Tract 920, Kitsap County, Washington","40.3","8.7","33.9","9.2","43.8","11.3"
"1400000US53035092100","Census Tract 921, Kitsap County, Washington","37.0","2.7","35.7","2.0","40.0","4.0"
"1400000US53035092200","Census Tract 922, Kitsap County, Washington","34.8","3.9","32.7","4.1","37.4","2.9"
"1400000US53035092300","Census Tract 923, Kitsap County, Washington","34.3","3.6","31.8","5.6","35.9","4.8"
"1400000US53035092400","Census Tract 924, Kitsap County, Washington","35.4","3.7","34.5","4.3","36.6","3.2"
"1400000US53035092500","Census Tract 925, Kitsap County, Washington","41.8","3.1","42.8","7.8","41.3","3.1"
"1400000US53035092600","Census Tract 926, Kitsap County, Washington","39.9","2.2","37.5","3.0","41.5","5.6"
"1400000US53035092701","Census Tract 927.01, Kitsap County, Washington","44.9","3.9","41.5","3.8","46.9","2.5"
"1400000US53035092704","Census Tract 927.04, Kitsap County, Washington","50.4","4.9","50.8","4.8","48.9","8.5"
"1400000US53035092801","Census Tract 928.01, Kitsap County, Washington","38.1","1.5","37.9","1.3","38.5","3.1"
"1400000US53035092802","Census Tract 928.02, Kitsap County, Washington","43.7","4.8","46.0","5.8","42.6","5.1"
"1400000US53035092803","Census Tract 928.03, Kitsap County, Washington","42.4","6.1","40.4","5.9","43.2","7.4"
"1400000US53035092901","Census Tract 929.01, Kitsap County, Washington","47.8","3.4","41.4","7.2","49.0","1.6"
"1400000US53035092902","Census Tract 929.02, Kitsap County, Washington","41.7","3.2","39.8","6.1","42.0","4.3"
"1400000US53035940000","Census Tract 9400, Kitsap County, Washington","44.5","1.6","42.7","3.2","46.4","2.1"
"1400000US53035940100","Census Tract 9401, Kitsap County, Washington","47.6","1.5","45.8","2.4","49.0","2.3"
"1400000US53035990100","Census Tract 9901, Kitsap County, Washington","-","**","-","**","-","**"
"1400000US53037975100","Census Tract 9751, Kittitas County, Washington","47.1","3.4","45.6","5.0","48.2","3.1"
"1400000US53037975200","Census Tract 9752, Kittitas County, Washington","54.0","3.6","54.3","6.0","53.8","3.5"
"1400000US53037975300","Census Tract 9753, Kittitas County, Washington","42.3","4.9","42.6","5.6","41.5","5.9"
"1400000US53037975401","Census Tract 9754.01, Kittitas County, Washington","21.3","0.4","21.0","0.7","21.4","0.4"
"1400000US53037975402","Census Tract 9754.02, Kittitas County, Washington","41.6","6.5","31.1","9.5","50.4","6.3"
"1400000US53037975500","Census Tract 9755, Kittitas County, Washington","25.6","1.8","25.4","1.8","26.8","3.5"
"1400000US53037975600","Census Tract 9756, Kittitas County, Washington","27.8","3.0","25.8","5.1","31.1","3.9"
"1400000US53037975700","Census Tract 9757, Kittitas County, Washington","38.3","3.3","39.3","3.0","36.6","5.6"
"1400000US53039950100","Census Tract 9501, Klickitat County, Washington","47.4","2.6","46.6","2.2","47.9","5.5"
"1400000US53039950200","Census Tract 9502, Klickitat County, Washington","47.5","9.5","45.6","10.2","50.4","9.3"
"1400000US53039950300","Census Tract 9503, Klickitat County, Washington","45.4","3.2","45.5","3.1","45.3","4.3"
"1400000US53041970100","Census Tract 9701, Lewis County, Washington","49.0","5.6","49.1","6.9","49.0","6.5"
"1400000US53041970200","Census Tract 9702, Lewis County, Washington","52.2","4.6","48.1","4.8","53.4","4.2"
"1400000US53041970300","Census Tract 9703, Lewis County, Washington","39.3","4.1","36.1","4.3","42.8","4.5"
"1400000US53041970400","Census Tract 9704, Lewis County, Washington","36.2","6.1","39.7","8.7","35.0","5.4"
"1400000US53041970500","Census Tract 9705, Lewis County, Washington","39.7","4.4","35.6","3.3","45.4","3.8"
"1400000US53041970600","Census Tract 9706, Lewis County, Washington","39.2","6.5","35.5","7.1","43.3","6.3"
"1400000US53041970700","Census Tract 9707, Lewis County, Washington","33.2","3.0","29.1","2.2","35.9","2.2"
"1400000US53041970800","Census Tract 9708, Lewis County, Washington","34.3","2.3","34.2","2.4","34.5","4.6"
"1400000US53041970900","Census Tract 9709, Lewis County, Washington","33.2","4.7","33.2","5.4","33.5","7.3"
"1400000US53041971000","Census Tract 9710, Lewis County, Washington","34.2","6.6","29.5","5.8","42.4","8.6"
"1400000US53041971100","Census Tract 9711, Lewis County, Washington","45.0","3.0","42.7","6.0","46.3","4.4"
"1400000US53041971200","Census Tract 9712, Lewis County, Washington","48.7","5.5","52.7","2.9","44.6","5.2"
"1400000US53041971300","Census Tract 9713, Lewis County, Washington","41.7","3.5","40.9","4.9","41.9","3.3"
"1400000US53041971400","Census Tract 9714, Lewis County, Washington","45.9","3.5","45.2","4.6","46.4","5.6"
"1400000US53041971500","Census Tract 9715, Lewis County, Washington","42.3","2.5","42.3","3.1","42.3","3.4"
"1400000US53041971600","Census Tract 9716, Lewis County, Washington","45.3","4.1","43.6","4.9","47.4","3.6"
"1400000US53041971700","Census Tract 9717, Lewis County, Washington","54.8","4.7","56.7","3.5","51.6","6.3"
"1400000US53041971800","Census Tract 9718, Lewis County, Washington","45.4","6.1","45.2","5.5","47.2","8.1"
"1400000US53041971900","Census Tract 9719, Lewis County, Washington","52.4","5.0","50.3","5.9","57.9","8.1"
"1400000US53041972000","Census Tract 9720, Lewis County, Washington","58.0","2.7","58.6","4.2","57.7","2.6"
"1400000US53043960100","Census Tract 9601, Lincoln County, Washington","44.5","5.2","37.7","3.0","51.1","7.0"
"1400000US53043960200","Census Tract 9602, Lincoln County, Washington","49.1","4.7","50.0","4.7","48.3","6.3"
"1400000US53043960300","Census Tract 9603, Lincoln County, Washington","49.1","2.2","49.2","2.3","48.8","3.7"
"1400000US53043960400","Census Tract 9604, Lincoln County, Washington","49.5","3.5","50.5","4.3","48.7","3.7"
"1400000US53045940000","Census Tract 9400, Mason County, Washington","28.7","4.7","26.0","4.6","31.6","6.3"
"1400000US53045960100","Census Tract 9601, Mason County, Washington","63.7","3.1","63.2","5.5","64.8","4.3"
"1400000US53045960200","Census Tract 9602, Mason County, Washington","56.8","2.8","55.9","4.2","57.0","3.4"
"1400000US53045960300","Census Tract 9603, Mason County, Washington","45.3","7.4","44.6","9.1","45.6","9.0"
"1400000US53045960400","Census Tract 9604, Mason County, Washington","40.7","5.7","39.1","8.3","41.4","8.0"
"1400000US53045960500","Census Tract 9605, Mason County, Washington","58.7","4.6","58.2","4.3","59.4","7.8"
"1400000US53045960600","Census Tract 9606, Mason County, Washington","37.1","3.0","35.8","3.9","38.2","3.1"
"1400000US53045960700","Census Tract 9607, Mason County, Washington","34.0","4.6","30.8","8.3","35.4","3.9"
"1400000US53045960800","Census Tract 9608, Mason County, Washington","40.8","4.9","36.8","8.3","48.5","9.8"
"1400000US53045960900","Census Tract 9609, Mason County, Washington","35.6","2.9","36.0","4.0","35.3","3.9"
"1400000US53045961000","Census Tract 9610, Mason County, Washington","49.2","4.4","46.4","6.0","53.6","3.7"
"1400000US53045961100","Census Tract 9611, Mason County, Washington","53.1","4.1","49.7","9.7","53.6","4.9"
"1400000US53045961200","Census Tract 9612, Mason County, Washington","44.4","7.3","45.7","8.6","42.8","6.3"
"1400000US53045961300","Census Tract 9613, Mason County, Washington","47.7","4.3","46.0","4.6","52.2","7.9"
"1400000US53047940100","Census Tract 9401, Okanogan County, Washington","42.3","3.3","41.7","2.5","43.8","5.1"
"1400000US53047940200","Census Tract 9402, Okanogan County, Washington","35.9","5.0","36.7","5.4","34.9","5.5"
"1400000US53047970300","Census Tract 9703, Okanogan County, Washington","52.4","3.4","48.7","8.4","54.3","4.0"
"1400000US53047970400","Census Tract 9704, Okanogan County, Washington","43.0","6.3","40.5","11.9","44.4","4.5"
"1400000US53047970500","Census Tract 9705, Okanogan County, Washington","38.9","8.5","36.7","8.3","39.8","10.5"
"1400000US53047970600","Census Tract 9706, Okanogan County, Washington","41.1","6.8","43.2","4.7","38.2","6.9"
"1400000US53047970700","Census Tract 9707, Okanogan County, Washington","33.6","4.8","31.6","2.7","36.2","5.1"
"1400000US53047970800","Census Tract 9708, Okanogan County, Washington","32.4","4.0","31.5","4.6","34.0","8.4"
"1400000US53047970900","Census Tract 9709, Okanogan County, Washington","59.1","5.2","61.0","6.3","58.4","4.5"
"1400000US53047971000","Census Tract 9710, Okanogan County, Washington","52.3","9.4","55.4","6.0","48.0","10.1"
"1400000US53049950200","Census Tract 9502, Pacific County, Washington","45.4","7.9","47.1","9.0","44.6","7.5"
"1400000US53049950300","Census Tract 9503, Pacific County, Washington","51.2","5.2","48.8","7.7","52.6","4.6"
"1400000US53049950400","Census Tract 9504, Pacific County, Washington","45.0","5.1","42.0","3.4","47.4","4.0"
"1400000US53049950500","Census Tract 9505, Pacific County, Washington","50.3","6.6","47.6","6.6","52.3","7.1"
"1400000US53049950600","Census Tract 9506, Pacific County, Washington","49.3","9.8","52.1","19.2","48.6","8.3"
"1400000US53049950700","Census Tract 9507, Pacific County, Washington","61.6","4.5","64.5","2.0","58.8","4.6"
"1400000US53049950800","Census Tract 9508, Pacific County, Washington","61.4","2.9","59.8","3.4","62.9","2.5"
"1400000US53049990100","Census Tract 9901, Pacific County, Washington","-","**","-","**","-","**"
"1400000US53051970100","Census Tract 9701, Pend Oreille County, Washington","48.6","5.3","47.3","6.0","50.4","6.9"
"1400000US53051970200","Census Tract 9702, Pend Oreille County, Washington","51.7","3.5","52.7","3.0","50.5","5.1"
"1400000US53051970300","Census Tract 9703, Pend Oreille County, Washington","49.6","5.1","45.7","3.7","52.0","4.3"
"1400000US53051970400","Census Tract 9704, Pend Oreille County, Washington","51.6","4.3","52.5","4.7","50.4","5.4"
"1400000US53051970500","Census Tract 9705, Pend Oreille County, Washington","52.3","7.9","50.6","12.5","52.7","6.2"
"1400000US53053060200","Census Tract 602, Pierce County, Washington","34.9","3.8","33.0","5.0","37.1","5.7"
"1400000US53053060300","Census Tract 603, Pierce County, Washington","47.2","2.7","46.5","5.3","47.8","3.6"
"1400000US53053060400","Census Tract 604, Pierce County, Washington","44.0","2.0","44.2","1.8","43.4","3.7"
"1400000US53053060500","Census Tract 605, Pierce County, Washington","44.0","2.1","44.7","2.3","42.9","4.0"
"1400000US53053060600","Census Tract 606, Pierce County, Washington","34.4","2.5","38.9","4.4","30.2","3.7"
"1400000US53053060700","Census Tract 607, Pierce County, Washington","27.8","1.6","27.8","2.2","27.8","3.2"
"1400000US53053060800","Census Tract 608, Pierce County, Washington","36.4","3.3","35.6","5.0","38.4","7.9"
"1400000US53053060903","Census Tract 609.03, Pierce County, Washington","49.2","3.9","46.3","11.0","52.4","5.4"
"1400000US53053060904","Census Tract 609.04, Pierce County, Washington","40.8","3.8","37.2","6.3","47.2","6.9"
"1400000US53053060905","Census Tract 609.05, Pierce County, Washington","46.0","4.5","38.5","6.2","50.3","5.7"
"1400000US53053060906","Census Tract 609.06, Pierce County, Washington","44.3","2.7","38.0","5.2","50.2","3.2"
"1400000US53053061001","Census Tract 610.01, Pierce County, Washington","45.6","4.6","46.5","7.5","45.5","4.6"
"1400000US53053061002","Census Tract 610.02, Pierce County, Washington","40.9","5.6","38.1","6.8","44.8","9.9"
"1400000US53053061100","Census Tract 611, Pierce County, Washington","38.5","1.9","38.2","1.6","39.2","5.8"
"1400000US53053061200","Census Tract 612, Pierce County, Washington","36.6","4.3","35.8","2.6","38.4","5.2"
"1400000US53053061300","Census Tract 613, Pierce County, Washington","32.9","1.7","33.3","1.5","32.3","3.1"
"1400000US53053061400","Census Tract 614, Pierce County, Washington","36.0","3.3","34.6","4.9","37.2","5.1"
"1400000US53053061500","Census Tract 615, Pierce County, Washington","35.1","2.0","34.8","2.7","35.3","2.2"
"1400000US53053061601","Census Tract 616.01, Pierce County, Washington","41.2","7.1","41.2","6.2","41.3","14.9"
"1400000US53053061602","Census Tract 616.02, Pierce County, Washington","37.0","7.9","40.2","6.9","29.3","5.0"
"1400000US53053061700","Census Tract 617, Pierce County, Washington","33.0","4.6","32.6","3.2","34.4","5.6"
"1400000US53053061800","Census Tract 618, Pierce County, Washington","38.7","1.4","39.1","1.6","38.4","2.6"
"1400000US53053061900","Census Tract 619, Pierce County, Washington","45.6","7.5","43.6","11.8","47.1","8.5"
"1400000US53053062000","Census Tract 620, Pierce County, Washington","35.5","1.6","37.1","4.1","34.8","1.9"
"1400000US53053062300","Census Tract 623, Pierce County, Washington","34.0","2.7","33.2","5.3","34.8","3.0"
"1400000US53053062400","Census Tract 624, Pierce County, Washington","31.4","2.5","28.7","1.0","35.6","3.3"
"1400000US53053062500","Census Tract 625, Pierce County, Washington","33.5","3.5","35.5","4.7","32.6","3.4"
"1400000US53053062600","Census Tract 626, Pierce County, Washington","31.0","1.9","30.8","2.8","31.3","3.9"
"1400000US53053062801","Census Tract 628.01, Pierce County, Washington","28.3","2.3","28.3","4.2","28.3","2.6"
"1400000US53053062802","Census Tract 628.02, Pierce County, Washington","31.8","2.1","30.4","2.5","33.8","2.6"
"1400000US53053062900","Census Tract 629, Pierce County, Washington","33.2","2.8","30.9","2.7","36.0","3.2"
"1400000US53053063000","Census Tract 630, Pierce County, Washington","32.8","2.8","32.7","5.9","33.0","3.1"
"1400000US53053063100","Census Tract 631, Pierce County, Washington","39.2","3.7","38.9","5.1","39.6","6.0"
"1400000US53053063200","Census Tract 632, Pierce County, Washington","34.6","1.2","34.6","1.8","34.7","1.7"
"1400000US53053063300","Census Tract 633, Pierce County, Washington","31.6","2.8","31.0","2.3","35.0","7.0"
"1400000US53053063400","Census Tract 634, Pierce County, Washington","35.9","1.5","35.3","2.1","37.5","5.3"
"1400000US53053063501","Census Tract 635.01, Pierce County, Washington","37.8","3.3","37.5","6.0","38.7","5.0"
"1400000US53053063502","Census Tract 635.02, Pierce County, Washington","37.6","5.5","34.5","5.0","39.6","4.9"
"1400000US53053070100","Census Tract 701, Pierce County, Washington","36.6","2.6","37.9","4.0","35.1","6.1"
"1400000US53053070203","Census Tract 702.03, Pierce County, Washington","34.6","2.2","33.8","2.4","35.3","3.0"
"1400000US53053070204","Census Tract 702.04, Pierce County, Washington","42.6","4.4","45.5","5.8","39.6","5.9"
"1400000US53053070205","Census Tract 702.05, Pierce County, Washington","37.2","3.0","36.8","4.0","37.4","4.7"
"1400000US53053070206","Census Tract 702.06, Pierce County, Washington","42.7","3.8","41.7","6.2","43.7","2.7"
"1400000US53053070207","Census Tract 702.07, Pierce County, Washington","36.6","3.8","37.6","15.2","36.3","3.0"
"1400000US53053070307","Census Tract 703.07, Pierce County, Washington","39.2","2.8","40.6","3.6","37.9","3.4"
"1400000US53053070308","Census Tract 703.08, Pierce County, Washington","31.6","1.1","31.4","2.5","31.8","1.2"
"1400000US53053070309","Census Tract 703.09, Pierce County, Washington","40.2","4.1","40.5","4.5","40.1","5.2"
"1400000US53053070310","Census Tract 703.10, Pierce County, Washington","34.3","1.2","33.6","2.9","34.8","2.5"
"1400000US53053070311","Census Tract 703.11, Pierce County, Washington","32.7","1.4","32.7","1.9","32.7","2.6"
"1400000US53053070312","Census Tract 703.12, Pierce County, Washington","35.2","2.8","35.3","3.2","34.8","4.0"
"1400000US53053070313","Census Tract 703.13, Pierce County, Washington","39.4","2.7","39.1","4.1","40.0","3.2"
"1400000US53053070314","Census Tract 703.14, Pierce County, Washington","39.8","2.3","40.4","2.3","39.3","6.4"
"1400000US53053070315","Census Tract 703.15, Pierce County, Washington","36.8","1.9","39.6","4.9","36.2","1.8"
"1400000US53053070316","Census Tract 703.16, Pierce County, Washington","36.5","3.5","34.4","5.4","39.0","3.0"
"1400000US53053070401","Census Tract 704.01, Pierce County, Washington","45.3","7.1","43.9","9.1","45.6","10.0"
"1400000US53053070403","Census Tract 704.03, Pierce County, Washington","44.0","5.1","43.6","7.0","45.0","5.9"
"1400000US53053070404","Census Tract 704.04, Pierce County, Washington","34.2","2.9","32.2","1.7","36.5","3.9"
"1400000US53053070703","Census Tract 707.03, Pierce County, Washington","36.4","2.3","36.2","4.6","36.5","2.5"
"1400000US53053071100","Census Tract 711, Pierce County, Washington","48.8","3.6","46.2","3.7","52.6","3.6"
"1400000US53053071205","Census Tract 712.05, Pierce County, Washington","46.0","3.7","46.4","3.8","45.4","5.4"
"1400000US53053071206","Census Tract 712.06, Pierce County, Washington","37.5","2.8","31.9","2.9","44.9","2.9"
"1400000US53053071207","Census Tract 712.07, Pierce County, Washington","34.5","4.0","33.0","3.4","38.6","5.0"
"1400000US53053071208","Census Tract 712.08, Pierce County, Washington","37.8","3.8","33.1","7.2","43.6","3.0"
"1400000US53053071209","Census Tract 712.09, Pierce County, Washington","42.2","3.4","41.6","3.4","42.8","4.7"
"1400000US53053071210","Census Tract 712.10, Pierce County, Washington","42.3","3.9","40.6","4.4","43.5","5.5"
"1400000US53053071304","Census Tract 713.04, Pierce County, Washington","34.2","3.9","28.9","3.1","37.4","2.3"
"1400000US53053071305","Census Tract 713.05, Pierce County, Washington","40.5","4.8","33.9","5.6","45.3","3.0"
"1400000US53053071306","Census Tract 713.06, Pierce County, Washington","36.2","2.8","38.9","3.4","35.1","2.5"
"1400000US53053071307","Census Tract 713.07, Pierce County, Washington","34.5","2.5","32.1","3.6","35.8","3.3"
"1400000US53053071309","Census Tract 713.09, Pierce County, Washington","33.4","1.5","30.9","4.1","34.7","1.6"
"1400000US53053071310","Census Tract 713.10, Pierce County, Washington","34.7","1.8","35.6","3.4","34.3","2.0"
"1400000US53053071403","Census Tract 714.03, Pierce County, Washington","38.8","3.5","37.4","9.9","47.1","13.5"
"1400000US53053071406","Census Tract 714.06, Pierce County, Washington","33.7","2.6","34.1","3.4","33.0","3.1"
"1400000US53053071407","Census Tract 714.07, Pierce County, Washington","34.1","2.0","33.2","3.8","34.5","2.0"
"1400000US53053071408","Census Tract 714.08, Pierce County, Washington","38.5","5.2","39.1","9.8","38.5","5.4"
"1400000US53053071409","Census Tract 714.09, Pierce County, Washington","34.6","4.8","31.1","4.3","40.9","7.2"
"1400000US53053071410","Census Tract 714.10, Pierce County, Washington","31.6","2.3","31.7","2.7","30.9","4.4"
"1400000US53053071411","Census Tract 714.11, Pierce County, Washington","30.2","2.1","28.6","2.5","30.9","3.6"
"1400000US53053071503","Census Tract 715.03, Pierce County, Washington","45.2","4.7","43.8","5.9","45.8","6.7"
"1400000US53053071504","Census Tract 715.04, Pierce County, Washington","23.5","1.5","26.1","4.7","21.7","1.8"
"1400000US53053071505","Census Tract 715.05, Pierce County, Washington","39.1","4.6","33.0","7.8","43.4","6.4"
"1400000US53053071506","Census Tract 715.06, Pierce County, Washington","41.2","4.3","40.9","4.5","41.9","5.9"
"1400000US53053071601","Census Tract 716.01, Pierce County, Washington","35.7","5.0","34.5","4.7","38.1","4.2"
"1400000US53053071602","Census Tract 716.02, Pierce County, Washington","29.3","1.3","28.5","2.4","30.2","6.4"
"1400000US53053071703","Census Tract 717.03, Pierce County, Washington","30.5","1.1","29.9","2.2","30.9","2.3"
"1400000US53053071704","Census Tract 717.04, Pierce County, Washington","28.6","2.9","25.6","3.2","29.9","2.4"
"1400000US53053071705","Census Tract 717.05, Pierce County, Washington","34.9","4.0","31.8","4.6","38.9","6.0"
"1400000US53053071706","Census Tract 717.06, Pierce County, Washington","30.1","2.1","28.0","2.2","31.4","2.0"
"1400000US53053071707","Census Tract 717.07, Pierce County, Washington","35.8","3.3","34.8","4.7","40.5","3.2"
"1400000US53053071803","Census Tract 718.03, Pierce County, Washington","30.5","3.2","28.5","3.9","31.4","4.5"
"1400000US53053071805","Census Tract 718.05, Pierce County, Washington","30.7","5.7","37.0","4.7","23.2","4.5"
"1400000US53053071806","Census Tract 718.06, Pierce County, Washington","28.9","2.4","27.0","2.3","31.2","5.3"
"1400000US53053071807","Census Tract 718.07, Pierce County, Washington","31.4","2.8","30.2","4.9","31.8","3.0"
"1400000US53053071808","Census Tract 718.08, Pierce County, Washington","30.8","2.2","28.8","4.5","34.0","4.3"
"1400000US53053071901","Census Tract 719.01, Pierce County, Washington","43.9","7.9","39.6","11.8","46.9","15.4"
"1400000US53053071902","Census Tract 719.02, Pierce County, Washington","47.3","4.8","45.2","9.4","49.7","6.0"
"1400000US53053072000","Census Tract 720, Pierce County, Washington","30.1","1.7","28.8","3.4","30.7","3.1"
"1400000US53053072105","Census Tract 721.05, Pierce County, Washington","48.2","3.2","43.7","5.3","49.8","2.6"
"1400000US53053072106","Census Tract 721.06, Pierce County, Washington","33.9","5.7","30.9","2.6","36.9","5.7"
"1400000US53053072107","Census Tract 721.07, Pierce County, Washington","46.3","2.8","44.3","5.6","46.8","3.0"
"1400000US53053072108","Census Tract 721.08, Pierce County, Washington","40.3","6.8","42.4","3.1","36.7","5.2"
"1400000US53053072109","Census Tract 721.09, Pierce County, Washington","46.5","3.9","42.4","7.1","50.6","2.9"
"1400000US53053072111","Census Tract 721.11, Pierce County, Washington","41.3","2.9","40.7","5.0","41.5","3.2"
"1400000US53053072112","Census Tract 721.12, Pierce County, Washington","31.8","2.2","31.9","3.3","31.8","4.6"
"1400000US53053072305","Census Tract 723.05, Pierce County, Washington","40.5","1.8","39.1","4.4","44.3","3.9"
"1400000US53053072307","Census Tract 723.07, Pierce County, Washington","33.8","3.9","29.7","1.6","37.3","3.0"
"1400000US53053072308","Census Tract 723.08, Pierce County, Washington","40.0","2.9","37.8","4.4","42.8","3.9"
"1400000US53053072309","Census Tract 723.09, Pierce County, Washington","33.6","2.9","31.7","1.5","35.7","6.7"
"1400000US53053072310","Census Tract 723.10, Pierce County, Washington","36.2","2.4","36.5","3.1","35.9","3.1"
"1400000US53053072311","Census Tract 723.11, Pierce County, Washington","32.9","1.9","32.0","3.6","34.2","3.9"
"1400000US53053072312","Census Tract 723.12, Pierce County, Washington","34.7","4.9","35.5","6.0","32.6","7.7"
"1400000US53053072313","Census Tract 723.13, Pierce County, Washington","43.9","3.1","40.9","4.3","46.0","5.4"
"1400000US53053072405","Census Tract 724.05, Pierce County, Washington","45.7","2.5","43.0","6.0","49.3","2.4"
"1400000US53053072406","Census Tract 724.06, Pierce County, Washington","44.9","4.7","42.6","6.8","45.8","3.9"
